order_id,customer_id,order_date,order_status,discount_amount,shipping_cost
100852,511,2023-09-25,completed,,0.0
101103,661,2023-12-01,completed,,0.0
107072,4255,2025-02-21,completed,,6.51
112660,7589,2024-12-16 17:09:00,complete,,11.58
124329,14534,2024-10-30,Completed,,0.0
110918,6515,2025-11-28,delivered,,0.0
119695,11771,2024-12-25,Delivered,,7.47
121353,12746,2023-11-17,Completed,,7.1
103047,1813,2024-03-04 11:16:00,SHIPPED,,0.0
103578,2122,2023-09-19,Delivered,0.0,0.0
121287,12705,2025-11-10,complete,12.47,0.0
108751,5235,2025-01-13,Delivered,12.16,0.0
122364,13359,2024-08-11,COMPLETE,,0.0
116700,9992,2024-04-19,complete,0.0,0.0
104375,2619,2024-11-29,Delivered,,0.0
117243,10310,2024-06-10,Completed,0.0,5.57
125495,15262,2025-12-22,Refunded,,0.0
121760,12995,2025-11-28,Completed,0.0,0.0
116315,9760,2025-01-29,delivered,0.0,0.0
115013,8998,2025-03-27,SHIPPED,0.0,6.92
100516,313,2025-03-10,complete,,0.0
123583,14099,2025-03-05,COMPLETE,0.0,6.5
117686,10564,2024-02-03,cancelled,,10.0
125984,15565,2024-01-28,completed,22.26,0.0
106179,3740,2025-09-29,completed,0.0,0.0
119533,11683,2025-12-12,complete,0.0,0.0
104738,2843,2025-12-14,Completed,0.0,0.0
125212,15079,2023-03-20,Returned,,0.0
103350,1990,2025-09-17,complete,,7.52
112129,7257,2025-02-04,complete,0.0,5.0
125051,14975,2025-01-16,complete,0.0,0.0
111592,6934,2024-09-20,Completed,,6.65
110615,6329,2025-08-18,SHIPPED,4.4,7.02
125346,15170,2025-11-03,DELIVERED,,8.59
101959,1159,2025-06-13,completed,,0.0
100423,254,2025-06-20,completed,,0.0
112796,7670,2023-12-13,complete,,0.0
105638,3403,2023-12-01,Returned,,0.0
122214,13281,2025-12-30,Delivered,0.0,7.75
124299,14514,2023-12-05 14:28:00,COMPLETE,0.0,0.0
102508,1491,2025-01-04,DELIVERED,,9.47
122472,13428,2025-08-23,delivered,,0.0
117057,10205,2025-07-07,COMPLETE,,12.77
116551,9902,2023-12-01,Returned,10.48,0.0
106492,3928,2023-07-03,complete,0.0,0.0
107731,4651,2024-06-21,COMPLETE,25.96,0.0
104985,3001,2025-09-18,completed,,0.0
103537,2096,2023-04-10,refunded,,0.0
125855,15486,2025-05-29,COMPLETE,0.0,0.0
115046,9020,2025-11-28,COMPLETE,0.0,8.75
120707,12366,2024-06-07 18:07:00,completed,0.0,0.0
109618,5736,2025-12-01,COMPLETE,,0.0
108187,4899,2024-12-21,refunded,,11.89
105998,3620,2025-06-24,SHIPPED,0.0,0.0
107049,4242,2023-11-22,completed,,0.0
118975,11332,2024-11-20,COMPLETE,0.0,8.83
106421,3883,2025-12-01,Completed,0.0,12.32
115495,9280,2024-08-30,DELIVERED,2.85,12.15
109731,5796,2024-05-29,completed,,12.19
112599,7551,2024-05-02,COMPLETE,$36.56,0.0
122902,13675,2025-04-29,completed,,0.0
116042,9598,2025-05-20,in transit,0.0,11.02
107706,4632,2023-05-08,Delivered,0.0,0.0
112606,7554,2025-08-10,COMPLETE,3.31,6.03
124824,14825,2024-09-09,complete,3.86,9.45
109089,5428,2025-06-17,completed,0.0,0.0
107842,4707,2025-07-07,complete,0.0,10.7
125393,15203,2023-12-04 14:47:00,COMPLETE,0.0,12.92
102214,1314,2024-02-03,returned,0.0,0.0
108225,4926,2025-05-13,RETURNED,,0.0
121539,12860,2025-03-30 08:40:00,delivered,$14.99,0.0
107690,4622,2024-06-08,COMPLETE,0.0,0.0
123476,14026,2025-07-10,Delivered,,6.89
111913,7122,2025-09-18,delivered,,0.0
115288,9162,2025-08-28,returned,,11.99
103704,2205,2025-10-16,delivered,0.0,0.0
101122,671,2025-10-11,REFUND,14.4,0.0
117743,10598,2023-04-06,completed,,0.0
101427,851,2025-12-28,complete,0.0,7.96
116501,9870,2024-09-09,Completed,24.44,0.0
108540,5105,2023-02-15,shipped,4.56,12.84
108574,5128,2023-12-25,shipped,10.2,0.0
122311,13336,2023-01-31 13:44:00,COMPLETE,6.35,0.0
109620,5737,2025-11-04 13:33:00,Completed,0.0,0.0
117462,10444,2025-05-12 16:01:00,Completed,0.0,9.97
106061,3658,2025-11-28,Completed,,5.89
103441,2036,2025-12-09,COMPLETE,5.37,0.0
123100,13790,2023-04-09,Completed,9.59,0.0
116660,9971,2024-12-21,completed,0.0,7.86
110398,6208,2025-05-30,complete,,0.0
108105,4850,2023-08-08 11:10:00,complete,,0.0
107070,4254,2025-08-04,complete,,0.0
108213,4917,2024-06-05,delivered,0.0,7.44
124918,14893,2025-04-16,DELIVERED,0.0,0.0
105742,3476,2023-03-27,Refunded,,0.0
106760,4075,2024-09-28,returned,0.0,6.78
114521,8695,2025-11-05,delivered,0.0,0.0
124880,14866,2024-01-13,complete,,0.0
117656,10552,2025-08-17,Shipped,,10.22
124539,14655,2024-12-19,COMPLETE,4.6,6.84
113035,7812,2024-05-09,COMPLETE,0.0,0.0
105013,3019,2024-02-22,completed,0.0,7.11
120040,11975,2024-09-14,completed,0.0,8.47
105576,3366,2024-03-04,Completed,,0.0
121716,12968,2025-11-19,completed,0.0,10.06
112480,7479,2024-06-10,Completed,0.0,11.73
107655,4602,2025-11-21,delivered,,11.15
106797,4098,2024-07-31,complete,0.0,0.0
112890,7733,2023-11-11,SHIPPED,0.0,0.0
121140,12615,2024-04-13,COMPLETE,0.0,8.04
104413,2645,2023-03-13 19:52:00,shipped,,9.67
106204,3753,2025-12-01,completed,0.0,10.91
120800,12428,2025-11-09,complete,0.0,0.0
102842,1683,2025-10-10,COMPLETE,,0.0
104749,2852,2025-10-31,Shipped,0.0,11.71
100491,300,2025-08-04 18:14:00,completed,0.0,0.0
114293,8559,2025-04-30,CANCELLED,2.7,9.38
107739,4655,2025-12-05,complete,0.0,0.0
113035,7812,2024-05-09,COMPLETE,0.0,0.0
119131,11430,2025-11-12,Delivered,0.0,7.81
107755,4663,2025-10-28 12:36:00,complete,,0.0
112248,7333,2023-05-28,COMPLETE,0.0,9.92
103189,1896,2024-04-27,Completed,,10.32
115648,9372,2025-11-18,delivered,,0.0
125702,15394,2025-06-26,CANCELLED,7.85,6.76
115437,9247,2024-12-02,COMPLETE,,0.0
104449,2667,2024-12-01,delivered,,6.8
112308,7376,2024-12-02,complete,,10.06
121501,12835,2024-06-18,COMPLETE,21.48,0.0
109161,5464,2024-07-06,Returned,,5.13
107007,4213,2025-07-09,returned,,0.0
109849,5867,2025-10-19,DELIVERED,0.0,12.87
115232,9129,2023-12-07,COMPLETE,3.68,6.85
107286,4383,2025-05-20,RETURNED,24.81,0.0
107095,4267,2025-12-01,Returned,0.0,10.5
114777,8853,2025-12-05 10:00:00,delivered,$11.20,0.0
119808,11833,2024-09-27,Delivered,,0.0
106293,3809,2024-08-14,COMPLETE,,0.0
108480,5074,2025-11-12,Refunded,9.32,0.0
112733,7633,2024-06-25,Completed,41.96,0.0
103410,2022,2023-06-16,Completed,,8.57
124498,14633,2025-11-16,complete,3.92,7.37
103844,2298,2024-06-28,Delivered,0.0,0.0
125050,14974,2024-02-19,completed,0.0,11.34
119754,11801,2024-11-09,completed,0.0,8.81
102752,1629,2024-05-23,DELIVERED,2.08,10.5
112736,7634,2025-10-27,DELIVERED,5.54,11.07
113023,7808,2025-10-07,COMPLETE,,0.0
103711,2209,2024-09-23,completed,$3.90,11.56
104093,2448,2024-07-09,completed,,9.8
117383,10397,2024-06-20,Completed,,8.03
116759,10028,2025-07-16,COMPLETE,3.89,10.48
124347,14543,2025-10-08,refunded,0.0,10.43
105018,3021,2025-08-11,Completed,$17.44,0.0
107745,4658,2025-02-28,completed,1.12,6.35
110063,6003,2023-11-16 13:07:00,completed,,0.0
103734,2225,2024-12-17 19:01:00,Refunded,0.0,5.84
104206,2514,2025-12-25,Completed,0.0,0.0
103246,1927,2023-10-24,delivered,,7.79
118929,11304,2025-05-07,Completed,6.25,6.18
102055,1219,2024-03-14,COMPLETE,,0.0
106352,3842,2023-08-08,COMPLETE,,11.11
115978,9558,2023-10-20,complete,0.0,12.35
122645,13526,2023-12-15,DELIVERED,,0.0
100243,150,2025-01-20,COMPLETE,,8.19
116506,9873,2025-11-17,Delivered,,0.0
118916,11296,2024-07-26,Shipped,,11.26
106562,3968,2025-02-17,complete,0.0,8.56
103268,1940,2024-09-04 19:11:00,returned,,6.2
121855,13062,2025-11-23,Completed,,10.56
103757,2243,2025-02-24,Shipped,,0.0
122643,13526,2023-08-24,completed,0.0,0.0
111488,6875,2025-12-10,complete,0.0,0.0
108525,5096,2025-05-04,COMPLETE,$22.74,0.0
126209,15699,2024-09-07,complete,0.0,5.62
111335,6785,2025-09-24,complete,0.0,11.61
105053,3044,2024-10-20,complete,0.0,0.0
115267,9147,2024-11-24,completed,,0.0
111771,7036,2023-10-16,Returned,0.0,0.0
122016,13165,2025-05-26,delivered,8.62,0.0
107786,4680,2025-07-03,in transit,36.28,0.0
105100,3074,2024-10-19,COMPLETE,,0.0
115090,9047,2025-08-12,returned,,0.0
101182,705,2024-12-10,complete,,7.14
110125,6042,2025-09-29,Completed,0.0,0.0
122908,13677,2024-12-22,COMPLETE,,5.14
121734,12980,2024-12-09,delivered,0.0,5.74
120573,12289,2025-05-10,complete,0.0,8.65
107033,4231,2025-05-15,Completed,0.0,0.0
101666,990,2025-11-11,complete,7.89,0.0
125499,15264,2024-12-19,complete,,7.43
116936,10131,2025-10-05 09:13:00,Delivered,,0.0
126235,15718,2025-12-01,COMPLETE,0.0,0.0
122176,13256,2025-02-20,completed,,0.0
126378,15799,2025-02-28,completed,0.0,9.26
111386,6805,2025-10-25,Completed,19.05,0.0
109831,5858,2025-10-15,complete,,5.03
116942,10136,2025-03-13,delivered,7.07,0.0
115314,9179,2025-12-21,Delivered,0.0,6.17
101815,1063,2024-11-13,complete,8.43,0.0
106835,4117,2025-09-23,Completed,0.0,8.13
120639,12331,2025-01-30,Refunded,8.73,0.0
125209,15076,2024-11-13,completed,,8.69
101288,766,2023-04-18 15:38:00,completed,0.0,10.72
124193,14449,2025-12-24,Completed,,0.0
100674,409,2023-08-02,completed,,7.14
107341,4420,2024-10-22,Completed,3.25,8.03
105174,3119,2023-09-27,completed,10.82,0.0
112369,7413,2025-11-28,completed,0.0,0.0
122428,13397,2024-12-14,Shipped,,0.0
122860,13651,2025-12-11,Delivered,,0.0
124702,14742,2025-04-15,completed,,11.63
115900,9511,2025-04-09,Completed,0.0,0.0
113079,7839,2023-03-06,Delivered,$8.15,7.38
123579,14097,2023-11-15,complete,0.0,0.0
119372,11574,2023-06-09,completed,0.0,0.0
115199,9110,2025-10-01,delivered,16.6,0.0
102830,1676,2023-01-17,shipped,0.0,0.0
125410,15214,2023-05-19,REFUND,0.0,0.0
122162,13246,2024-11-30,completed,6.28,0.0
119703,11776,2025-12-22 08:19:00,Shipped,14.34,0.0
105284,3185,2024-11-16,canceled,0.0,0.0
100640,384,2025-06-25 09:30:00,complete,,0.0
118175,10850,2025-09-08,complete,0.0,10.15
112900,7735,2025-12-22,complete,,0.0
108101,4846,2025-07-07,complete,,0.0
101805,1055,2024-01-11,Completed,0.0,8.99
111034,6592,2025-01-06,COMPLETE,2.5,10.8
123784,14218,2023-08-01,Completed,0.0,0.0
125549,15296,2025-09-14,COMPLETE,0.0,0.0
100341,208,2025-02-12,Completed,,0.0
112134,7260,2024-02-26,completed,,10.11
106265,3788,2025-12-01,completed,11.65,0.0
120073,11998,2023-09-07,Delivered,$19.38,0.0
121604,12894,2025-12-30,complete,0.0,7.73
102579,1535,2025-09-15,Completed,25.12,0.0
124881,14867,2025-12-22,Completed,0.0,7.59
117233,10304,2023-12-17,completed,,8.14
119648,11743,2024-06-16,complete,0.0,0.0
111075,6620,2024-05-05,completed,,0.0
126293,15752,2025-03-05 13:50:00,delivered,0.0,0.0
106888,4143,2025-07-22,completed,0.0,6.2
117227,10300,2025-02-21,COMPLETE,,6.43
110297,6148,2024-09-11,Delivered,0.0,10.89
115292,9164,2023-12-18,COMPLETE,0.0,8.49
113905,8345,2023-02-25,completed,0.0,9.93
101512,906,2023-12-31,completed,2.65,11.94
111376,6802,2025-07-26,DELIVERED,0.0,8.49
113483,8098,2025-10-28,Delivered,,7.31
119451,11628,2023-11-24,completed,$11.99,0.0
101684,995,2025-11-19,Delivered,0.0,0.0
121519,12846,2025-05-27,delivered,,0.0
118722,11181,2024-11-08,completed,0.0,12.38
103068,1826,2025-10-21,Completed,18.68,0.0
105512,3324,2025-12-05,complete,,0.0
123917,14295,2025-09-30,Completed,0.0,8.44
102585,1540,2025-07-08,completed,,0.0
113471,8090,2025-04-01,RETURNED,,0.0
117104,10232,2023-08-01,canceled,$2.42,6.34
103077,1828,2025-11-20,COMPLETE,2.35,12.93
101610,961,2025-09-15,Completed,45.77,0.0
120480,12237,2025-09-11,delivered,$15.12,0.0
120916,12495,2024-04-09,completed,,5.42
123998,14341,2024-12-02,Completed,0.0,0.0
105732,3470,2025-09-07,RETURNED,,8.49
101087,648,2025-11-22,Delivered,3.38,9.4
102533,1502,2025-12-27,delivered,0.0,10.54
106604,3991,2024-11-04,in transit,,0.0
107201,4334,2023-12-25,complete,,0.0
122970,13716,2025-12-22,SHIPPED,,0.0
100705,428,2025-09-06,DELIVERED,,0.0
102157,1280,2024-07-11,Completed,,6.4
125526,15283,2025-12-16,COMPLETE,,10.8
104306,2576,2025-07-26,complete,,11.32
108672,5181,2025-12-29,complete,0.0,8.47
103580,2122,2024-07-30,completed,5.43,8.51
124249,14483,2024-09-07,returned,0.0,6.7
122919,13681,2024-12-02,COMPLETE,,0.0
120160,12052,2025-12-02,complete,,8.74
106354,3842,2024-01-18,Completed,,12.31
113987,8392,2024-05-14,complete,,0.0
125872,15496,2024-07-17,complete,,11.46
110657,6350,2025-12-31,delivered,9.0,7.68
105130,3092,2025-12-16 14:06:00,DELIVERED,0.0,0.0
122523,13454,2025-10-24,delivered,,6.84
121687,12951,2023-11-01,DELIVERED,,0.0
123682,14155,2024-01-01,COMPLETE,0.0,0.0
102111,1249,2025-12-08,in transit,0.0,9.74
103792,2264,2024-12-10,completed,0.0,0.0
125493,15262,2025-12-15,Completed,11.54,0.0
114858,8904,2024-10-12,completed,,6.46
114535,8705,2023-07-07,Completed,,0.0
120439,12215,2025-09-11 12:15:00,DELIVERED,,0.0
106660,4025,2023-12-14,Refunded,8.67,0.0
104085,2441,2024-11-28,complete,0.0,0.0
114560,8719,2024-12-27 11:00:00,Shipped,0.0,12.28
123993,14340,2025-10-23,COMPLETE,,0.0
124327,14533,2025-10-31 08:37:00,Completed,12.51,0.0
120818,12435,2023-11-24,delivered,0.0,0.0
116710,9998,2025-11-28,complete,,8.57
110352,6177,2024-10-06,shipped,$2.87,5.37
109072,5419,2025-12-28 10:20:00,Completed,0.0,0.0
102119,1254,2023-10-22,Completed,,0.0
119651,11744,2024-09-27,DELIVERED,,0.0
113024,7808,2025-11-14,Completed,0.0,0.0
116115,9644,2023-11-23,complete,0.0,0.0
109754,5812,2023-10-01,delivered,,5.17
105657,3416,2025-06-26,COMPLETE,0.0,10.28
126542,15895,2024-05-11,complete,0.0,7.17
112140,7263,2025-04-07,DELIVERED,0.0,9.46
112627,7571,2024-04-02,Delivered,0.0,5.82
108862,5302,2025-01-20,complete,0.0,0.0
114518,8693,2024-04-17,completed,0.0,0.0
112694,7613,2024-12-23,delivered,,0.0
125529,15284,2024-12-02,COMPLETE,0.0,0.0
116677,9981,2024-09-10 08:54:00,complete,0.0,0.0
109421,5621,2025-11-24,completed,0.0,0.0
118282,10912,2025-11-24,Delivered,46.75,0.0
124568,14665,2024-12-25,completed,0.0,0.0
116545,9899,2025-11-08,complete,7.42,6.0
120154,12049,2025-12-04,completed,0.0,5.04
123473,14024,2025-05-22,Completed,0.0,7.23
117119,10241,2025-12-02,DELIVERED,,8.21
105478,3302,2024-06-13,Refunded,$2.14,9.53
120391,12183,2025-12-08,DELIVERED,,12.17
111082,6625,2025-08-22 15:43:00,COMPLETE,,0.0
125898,15510,2024-11-28,Completed,,0.0
111581,6926,2025-06-10,complete,0.0,0.0
105764,3491,2024-05-03,completed,0.0,0.0
118500,11047,2024-04-12 09:05:00,COMPLETE,0.0,0.0
106198,3751,2025-10-20,Completed,0.0,8.88
116413,9821,2023-03-19,COMPLETE,0.0,7.67
115104,9057,2025-11-12,COMPLETE,,0.0
121973,13135,2025-10-26 18:30:00,complete,,7.81
110718,6389,2023-11-18,COMPLETE,0.0,5.43
123516,14051,2025-12-30,completed,0.0,0.0
109103,5434,2025-05-06,DELIVERED,,0.0
113352,8009,2025-04-30,completed,$53.61,0.0
120247,12102,2025-03-17,DELIVERED,,0.0
107841,4707,2025-05-21,delivered,0.0,0.0
102764,1638,2023-08-10,DELIVERED,,0.0
124183,14444,2024-04-10,Completed,0.0,0.0
115356,9206,2025-04-17 15:16:00,complete,13.14,0.0
107821,4695,2025-12-14,complete,0.0,0.0
109606,5731,2024-10-25,Delivered,4.57,6.98
105377,3237,2025-01-07,completed,,10.67
108909,5328,2024-03-09,RETURNED,6.51,0.0
104282,2563,2025-06-21,COMPLETE,0.0,6.79
101412,844,2025-12-28,completed,,0.0
121187,12647,2023-04-19,complete,,0.0
117477,10451,2023-04-14,complete,,0.0
103820,2284,2023-09-20,COMPLETE,,0.0
118784,11216,2024-12-03,Completed,0.0,5.31
126213,15703,2024-11-15,DELIVERED,$9.21,10.2
102958,1757,2025-06-24,Completed,0.0,0.0
126562,15909,2025-08-24,Delivered,,0.0
100579,348,2025-10-11 13:57:00,complete,0.0,0.0
122258,13307,2024-11-19,complete,2.75,6.9
121374,12757,2025-05-28,complete,$9.09,0.0
122404,13385,2024-03-28,DELIVERED,0.0,0.0
112947,7763,2023-11-24,COMPLETE,,10.44
100505,308,2025-05-15,Completed,43.32,0.0
100501,305,2024-12-02,in transit,,0.0
126590,15926,2023-04-19,Completed,0.0,5.63
109575,5721,2025-02-21,Refunded,,12.1
100230,141,2024-04-21,SHIPPED,12.61,0.0
109419,5620,2025-04-09,complete,,11.69
122878,13659,2025-07-21,complete,,6.8
103230,1919,2025-01-04,Delivered,,0.0
103421,2024,2025-12-19,completed,,7.47
123179,13842,2023-08-01,COMPLETE,0.0,0.0
109687,5774,2024-06-02,COMPLETE,,0.0
103394,2011,2025-12-15,Shipped,0.0,0.0
105098,3072,2025-11-04,complete,,11.18
108858,5300,2024-12-18,returned,,10.11
110992,6565,2024-12-21,Completed,0.0,0.0
108200,4909,2023-05-30,completed,,0.0
109140,5450,2025-12-25,in transit,,7.21
105934,3587,2024-01-11,DELIVERED,17.2,0.0
107303,4394,2025-07-06 17:01:00,COMPLETE,,0.0
104097,2451,2025-06-23 09:29:00,Completed,17.1,0.0
110533,6286,2023-03-29,COMPLETE,14.79,0.0
122943,13699,2023-11-10,Shipped,,0.0
115142,9073,2024-04-11,Refunded,,12.11
119714,11781,2023-05-15,Delivered,,9.8
119946,11916,2025-07-10 16:05:00,complete,,0.0
116207,9695,2025-10-25,DELIVERED,7.93,7.82
105215,3144,2024-09-28,COMPLETE,$6.37,12.36
107713,4636,2025-12-01,Completed,0.0,8.9
126573,15916,2025-02-09,complete,,0.0
122292,13327,2023-10-17,completed,0.0,6.82
104191,2510,2025-12-05,complete,$3.99,11.56
118459,11026,2024-10-29,complete,0.0,0.0
123693,14163,2023-11-13,RETURNED,0.0,5.88
105864,3543,2023-03-08,Completed,0.0,11.33
125438,15231,2024-12-03,COMPLETE,0.0,5.17
115771,9439,2023-11-04,complete,,5.3
105117,3086,2025-12-20 18:34:00,COMPLETE,0.0,0.0
112187,7292,2025-07-29,Completed,,12.71
102281,1353,2023-06-26 10:26:00,DELIVERED,0.0,10.71
117544,10490,2025-12-19,complete,,0.0
102884,1711,2025-12-20,completed,0.0,0.0
105910,3569,2025-10-31,Refunded,56.52,0.0
122037,13179,2025-12-30,Shipped,,9.74
125478,15257,2025-11-19,DELIVERED,,5.62
107861,4715,2025-11-29,REFUND,7.78,12.92
108616,5148,2025-05-04,COMPLETE,$60.00,0.0
117036,10195,2023-02-10,complete,0.0,0.0
124673,14723,2025-03-12,completed,0.0,9.07
100312,189,2023-11-22,Completed,,0.0
121686,12950,2025-03-01,REFUND,,0.0
106136,3711,2025-02-28,COMPLETE,0.0,0.0
126313,15760,2025-12-17,Completed,0.0,8.49
122294,13328,2024-12-26,Completed,0.0,0.0
121412,12783,2024-06-12,Completed,0.0,8.26
112042,7205,2024-11-07,Completed,0.0,0.0
121279,12700,2025-03-24,Completed,,11.91
107785,4679,2023-08-24,completed,,0.0
104685,2811,2025-12-06,Completed,0.0,8.29
124450,14600,2023-12-10,complete,0.0,0.0
124694,14736,2024-12-04,COMPLETE,0.0,0.0
115837,9474,2025-10-23,delivered,0.0,0.0
107753,4663,2025-08-07,COMPLETE,,0.0
116240,9719,2025-11-01,delivered,0.0,9.55
124540,14656,2023-12-25,returned,3.45,10.48
101968,1165,2023-04-22,Delivered,0.0,0.0
122019,13168,2023-05-08,completed,,10.16
118329,10946,2025-10-02,complete,,10.66
119527,11680,2024-12-02,canceled,5.45,9.36
120404,12193,2024-04-11,Shipped,0.0,0.0
122061,13192,2025-03-02,complete,0.0,6.57
119516,11674,2025-10-01,completed,12.25,0.0
124209,14460,2025-01-27,Completed,0.0,7.24
113590,8162,2025-12-24,in transit,,0.0
102325,1380,2024-02-15,complete,0.0,0.0
110285,6140,2024-04-27,completed,,0.0
107439,4474,2024-11-24,DELIVERED,,0.0
102316,1376,2025-12-01 19:58:00,completed,0.0,0.0
118791,11221,2024-01-07,delivered,,12.66
123104,13793,2025-03-24,REFUND,,0.0
103172,1888,2024-01-02,canceled,,0.0
102647,1574,2025-09-06,completed,0.0,12.46
120928,12501,2023-10-30,complete,,0.0
101227,728,2025-04-05,Completed,0.0,12.73
118758,11201,2024-12-11,completed,0.0,6.97
125188,15066,2024-03-05,complete,,0.0
114099,8458,2025-11-28,Completed,0.0,8.94
121064,12571,2025-09-24,completed,0.0,0.0
107375,4439,2024-11-23,completed,,8.22
102851,1689,2025-11-30,refunded,0.0,11.21
107046,4239,2025-11-28,COMPLETE,17.59,0.0
125714,15402,2023-03-18,delivered,0.0,0.0
113736,8251,2025-09-14,Completed,0.0,0.0
108336,4984,2023-11-01,delivered,,11.3
104540,2716,2023-09-14,Completed,0.0,0.0
114795,8867,2025-03-08 13:59:00,delivered,0.0,0.0
118768,11208,2025-06-12,delivered,23.45,0.0
118893,11284,2024-07-30,shipped,,9.69
108091,4842,2024-02-19 12:37:00,completed,9.35,0.0
104844,2904,2025-04-02,delivered,0.0,12.62
104408,2643,2023-11-01,complete,,9.4
120178,12065,2025-01-14,complete,0.0,10.77
124115,14407,2023-03-22,Cancelled,$41.75,0.0
125840,15476,2025-07-03,Returned,,0.0
107302,4394,2024-11-14,CANCELLED,17.02,0.0
102874,1705,2025-07-29,complete,0.0,6.88
109197,5487,2025-07-16,COMPLETE,,0.0
122222,13286,2024-08-07,returned,,0.0
107712,4636,2025-11-26,completed,38.67,0.0
111955,7148,2025-12-29,complete,,12.93
120682,12352,2025-03-16,RETURNED,0.0,0.0
122212,13279,2025-05-16,COMPLETE,0.0,8.78
107102,4269,2025-07-18,COMPLETE,0.0,0.0
112838,7699,2023-10-15,Completed,,0.0
106244,3775,2024-06-04,Shipped,,0.0
120721,12374,2025-09-26,Completed,,5.58
101947,1153,2024-07-04,completed,10.49,0.0
113014,7802,2024-11-06,complete,,10.12
114469,8664,2024-02-18,completed,$3.40,8.89
108673,5181,2025-12-30,completed,0.0,0.0
110768,6421,2025-12-28,Completed,,11.34
110366,6188,2024-12-17,Delivered,0.0,0.0
103050,1814,2025-11-05,complete,,8.73
121402,12774,2024-11-26,Delivered,,6.72
113756,8262,2024-12-02,Completed,,12.84
111428,6831,2025-12-22,COMPLETE,0.0,10.92
104202,2513,2024-07-30,COMPLETE,0.0,0.0
110387,6199,2023-11-24,Returned,6.03,12.62
118201,10868,2024-07-07,COMPLETE,$42.01,0.0
123516,14051,2025-12-30,completed,0.0,0.0
114148,8486,2025-05-28,Completed,0.0,0.0
123866,14266,2023-12-20,delivered,13.76,0.0
117346,10371,2025-10-28 18:46:00,COMPLETE,0.0,0.0
109325,5564,2024-06-25,Shipped,3.08,8.83
123442,14007,2023-06-04,Completed,0.0,0.0
111973,7160,2023-01-09,Completed,0.0,0.0
100752,453,2025-12-19,delivered,0.0,0.0
115040,9015,2025-12-01,Shipped,$9.17,0.0
118570,11087,2025-02-13,COMPLETE,0.0,6.59
107516,4520,2025-11-28,Delivered,0.0,0.0
113961,8379,2025-07-01,Completed,6.32,0.0
118999,11344,2024-06-22,completed,6.13,0.0
122339,13346,2025-12-05,DELIVERED,,0.0
115516,9293,2023-09-15,delivered,0.0,0.0
124009,14350,2024-01-15,in transit,,0.0
110434,6231,2023-12-24,complete,0.0,0.0
116649,9963,2025-10-25 15:34:00,DELIVERED,,8.44
118228,10881,2025-12-18,complete,0.0,0.0
121026,12556,2023-10-14,Completed,,0.0
103492,2067,2023-01-12,completed,,10.52
116681,9984,2023-10-27,delivered,,0.0
126594,15929,2024-12-02,complete,5.65,7.13
118861,11266,2023-08-13 11:03:00,COMPLETE,0.0,0.0
108005,4791,2025-12-13 16:09:00,DELIVERED,,6.48
124506,14636,2024-06-16,DELIVERED,,0.0
109948,5930,2024-11-04 17:28:00,Completed,0.0,7.51
110296,6147,2024-08-30,COMPLETE,0.0,9.92
114841,8893,2024-11-04,SHIPPED,0.0,0.0
109701,5781,2024-07-30,Completed,0.0,0.0
108634,5159,2025-07-08,REFUND,0.0,0.0
123290,13918,2023-10-20,complete,6.76,0.0
121703,12962,2025-07-24,completed,$49.11,0.0
103643,2165,2023-03-07,completed,,0.0
119628,11739,2023-12-15,complete,,0.0
116658,9970,2023-12-25,DELIVERED,,5.35
104168,2492,2025-12-09,SHIPPED,,0.0
101045,622,2025-07-06,complete,0.0,0.0
106950,4176,2024-09-19,completed,0.0,0.0
118666,11145,2025-11-11,delivered,0.0,0.0
104181,2502,2024-12-02,refunded,,0.0
120900,12486,2025-02-21,completed,17.58,0.0
